beer_ABV,beer_beerId,beer_brewerId,beer_name,beer_style,review_appearance,review_palette,review_overall,review_taste,review_profileName,review_aroma,review_text,review_time,sentiment_score
8.5,7288,660,Bieken,Belgian Strong Pale Ale,4.5,3.0,3.0,4.0,Westsidethreat,3.0,"A: Vibrant golden yellow hazy and unfiltered body with a snow white tight head. Nice S: Metallic coins, grassy, bit of banana and of course honey. T: Starts off really earthy and sweet. Honey, pineapple and wheat linger long on the palate. Finishes with a dirty bitterness which I fell doesn't match the style well. M: Silky and smooth, very nice. D: Not a huge fan of the aftertaste that simply tastes like dirt, not sure what hop combonation that is. For the most part though, the beer nice.",1151885911,0.10000000149011612
9.5,10325,1141,Péché Mortel (Imperial Stout Au Cafe),American Double / Imperial Stout,4.5,4.0,4.0,5.0,roadhouse,4.5,"Poured from a 11.5 oz. bottle received in a trade with RoBotGod into a snifter. Appearance is black as night with a one and a half inch tan head that was a result of a hard pour at the end. Leaves some patches of lace. Aroma is bursting with coffee and a slight licorice. Other vague roasty notes but overall it comes across as rather boring to me. The taste is much better than the aroma initially suggested. Even more coffee comes out now with a deep roastiness and it sticks around. Finishes bitter, mostly from roast and coffee but there are some hops in there as well. Mouthfeel is medium and very smooth with the perfect level of carbonation. Very good flavor with this one but the aroma seemed underwhelming. I always see people saying that this one used to be better. I wish I could have tried it back then because this stuff is pretty damn good now.",1223082650,0.0
8.0,1090,22,Quelque Chose,Fruit / Vegetable Beer,3.0,3.5,3.5,3.5,jpm30,3.5,"From a caged corked 500 ml. magnum shaped brown bottle with a small card attached to neck that offers serving ideas and a blurb on back, and a bottling date on the back of bottle, 08/08/02. Sampled at room temperature in a chalice. Made an average appearance, poured a cherry juice red with a fizzy head that quickly settled into a nothing, no lacing, low carbonation. Had a tart cherry fruity nose with light whiffs of spicy alcohol. A slickly tart, smooth, almost watery, uncarbonated water that is, full bodied mouth feel, above average drinkability. Tart cherry juiciness with a little allspice alochol, the alcohol is subtle and nicely warming, and a dryish tartly sweet cherry fruity finish. A decent cherry ale, would make a dessert beer with dark chocolate, something I would only want every great once in awhile.",1150238354,0.10000000149011612
6.3,50520,14,Imperial Skibsøl,Smoked Beer,4.0,4.5,4.5,4.0,jctribe25,4.5,"A: Pours a velvety looking milk chocolate brown color with a tan head that only stuck around for a minute or so. Fairly active carbonation and mild lacing. S: Smells like a bonfire with a very pleasant smelling wood being burned. On that bonfire someone is making a stew of chocolate and caramel, and the combination of the fire and sweetness just blow your mind. T: Tastes just as good as it smells. Loads of bonfire smoke flow over your tongue initially and eventually mix subtle chocolate and a toffee/caramel flavor. Delicious. M: Smooth, well carboanted, medium bodied. D: The smokiness of this beer is not overwhelming at all, and even though this beer is ""imperial"" the alcohol is still low enough so that you can have a few.",1245183458,0.5
5.9,37477,140,Sierra Nevada Anniversary Ale (2007-2009),American IPA,4.5,4.0,4.5,4.0,mikesgroove,4.0,"I have had these for a while. When it first came out I picked up a couple cases and I have been enjoying them ever since. I just realized last week that I had yet to review this one, so I decided to make a concerted effort to do so. I grabbed one out of the fridge the other night and I proceeded to pour it effortlessly into a pint glass. Very nice and somewhat hazy light amber color, with touches of orange mixed in throughout. Very lively carbonation still rippling up toward the surface, really showing itself off throughout the session. A very nice two inch high layer of white froth came over the top and sat down effortlessly leaving copious amounts of side glass lacing. The aroma was very pleasant a rich ix of grapefruit hops, touches of light malts and some grain. Light aroma, not heavy and offsetting like a real IPA. The flavor was very tight, with an extremely balanced profile, not letting any one element dominate over the other, which is always nice to see. Really nice wave of malt opened it for me, easing me into the profile before some generous, but in no way harsh pine like flavors came rushing forth. Smooth as silk, this medium bodied ale served up adequate carbonation and a smooth ride from start to finish. Nice bite of grapefruit near the end capped it off wonderfully and dried you out enough to make you come back for a little bit more. Speaking of coming back, this was a highly session able ale, richly balanced and perfectly carbonated, it could easily be put on tap forever without any complaints. Overall I would have to say this was an excellent brew. Some may have hoped for some huge expression for their anniversary, but to be honest they stayed true to their roots and offered up what they do best, an impeccable, nearly flawless pale ale that you really just could not go wrong with.",1214254241,0.6000000238418579
11.1,1566,392,Blithering Idiot,English Barleywine,3.0,3.0,3.0,3.5,Beer4Baltimore,3.0,- from the notes and a shared mixed 6 pack A - thin headed cloudy dark brown. S - alcohol is present in the smell along with heavy malty aromas. T - alcohol dominates and blasts away the little malty character that is there. M - moderately carbonated for ,1318036531,0.10000000149011612
6.9,129,37,Orval Trappist Ale,Belgian Pale Ale,5.0,3.5,4.5,4.0,rajendra82,4.0,"Beautiful distinctive bottle, not unlike a bowing pin in shape. Amber-orange and slightly hazy color with a towering foamy white head sticking way outside the goblet and forming a peak. Insane level of carbonation keeps the head alive for a long time. The aroma is hoppy with lots of musty smells underneath. Taste is hoppy, acidic, and peppery. I am drinking this a year after it was bottled. At this point in time the beer is not very sweet or fruity. Quite refreshing with a light mouthfeel, but with a satisfying punch. I will have to get some fresh and see how it tastes at the time of bottling. Since the bottle label says the beer is good three years after bottling, Ill have to see one after it gets fully attenuated as well.",1082259289,0.0
6.1,53683,1177,Three Hour Tour,Milk / Sweet Stout,4.0,4.5,3.5,4.0,beertooth,4.5,"Poured from a growler into a Bell's tulip. I tried this with some other Chicago BA's. A very slick dark brown near black liquid with a thin khaki collar. The nose is awesome! Tons of coconut, chocolate, sweet malts, that's about it. It's a candy bar in a glass! The first gulp gives me milk chocolate, dark chocolate, malted milk, tons of coconut, coconut milk, coffee, a little sour lactose. Mouthfeel is slick and medium bodium with medium carbonation The best coconut beer I've had to date, but the sweetness makes it a little hard to drink a ton of it. Thanks to d0b for the chance!",1256688042,0.30000001192092896
5.4,727,263,Aecht Schlenkerla Rauchbier Märzen,Rauchbier,4.5,4.5,3.5,3.0,bobsy,4.0,"500ml bottle purchased from the LCBO - their sole representative at the whole rauch style, which is sad. A beautiful dark pour, with a deep red tinge when held up to the light. The head is off-white and effusive, slowly reducing to an ethereal level of lacing on the surface of the drink (think of those satellite pictures of clouds in the atmosphere). Some streaks of foam stick to the edge of my glass. You can smell this drink from the other side of the room. Reminds me of when we get back from a camping trip and I'm airing out all our gear which has been next to a campfire for several nights. Its certainly all smoke, but it also has a meaty and bready component. Clouds of smoke in the flavour, which although peculiarly meaty, has a fairly light mouthfeel. There's a prominent graininess (that'll be all the smoked Bamberg malt) and really not much else other than wave after wave of smoke. Decent level of carbonation. Overall, this is a bit of a one-dimensional beer, but what a dimension! I imagine it would be perfect with sausages and by the fire on a cold night. Sounds like I'll be taking this with me next time I go camping!",1206631709,0.10000000149011612
5.0,8634,1879,Raspberry Wheat Ale,Fruit / Vegetable Beer,4.5,4.0,4.0,4.0,Shadman,4.0,"Purchased the mixed 6 @ Trackside Liquor in Medicine Hat.. Looks great. Nice. slightly hazy golden colour, great head and lacing.. Sweet honey and floral, ripe raspberry...hmmmm nice! Really good..lot's of stuff going on here. Clover honey with a hint of raspberry, toasted malts, decent dose of hop bitterness, Finishes with a mix of raspberry tartness and hop bitterness. Makes me want to have another sip. Feel is medium-light and the carbonation works well for my palate. Very good, refreshing fruit beer. I liked it muchly",1311299472,0.699999988079071
4.0,1503,35,Sam Adams Light,Light Lager,4.0,3.5,3.0,3.5,grynder33,3.0,"I tasted this on two occasions,once side by side with Miller Lite and Bud Light the second time with MGD and Coors. With the lights it stood easily on top, much darker color, much bolder aroma, and definitely a better taste. With the regular beers , this tasted very ordinary.I guess light is just light, there are beers that taste good for a light, but not lights that taste great as a beer",1067799408,0.20000000298023224
5.4,751,273,Sweetwater 420 Extra Pale Ale,American Pale Ale (APA),4.0,4.0,4.0,3.0,Shades,4.0,"Pours a deep amber with frothy head, bubbly film, thick collar, and spots of lacings. The nose wafts with hops aromas: grapefruit pith and peel, some tropical fruit of pineapple and mango. There's more grapefruit and orange flavor in the palate, along with the tropical fruit. Sweet tea flavors of tamarind and lemon, touch tannic, and light in malt development. Could use a little more heft in mouthfeel.",1146582212,0.10000000149011612
5.0,67952,14319,Blanche Belge Classique,Witbier,2.5,3.0,2.5,3.0,Seanstoppable,2.5,"Pours a hazy gold color. A vigorous pour results in very little head, with what is created quickly evaporating. Scent consists of wheat and coriander. Taste is fairly straightforward. Wheat, a bit of sweetness and some spice, all in fairly low quantities. Not a whole lot going on here. Nothing particularly wrong with this beer, but nothing particularly GOOD about it either. Overall just too bland in comparison to other wits out there.",1310167570,0.0
6.0,68400,35,Latitude 48 Deconstructed IPA - Simcoe,American IPA,3.5,4.0,3.5,3.0,celticfutblclub,3.5,12 oz bottle poured into a pint glass. A - a nice orange/brown with a decent head that settles pretty quickly with good lacing. S - grass and lemon. a bit of pine grapefruit and bread in there as well. good nose on this. T - caramel and bread malts hit up front and there is a big divide into a hop finish of grapefruit lemon and a big pine taste. its good the pine definitely stands out amongst everything else for me. M - seems to be medium bodied with a decent amount of carbonation. definite hop puckering. mouthfeel is alright but nothing thats gonna stand out. O - this is a good ipa. its definitely much different than the latitude itself and though it seems they are going for different things as far as balance if i had to try and compare them against once another i think this falls behind by just a hair.,1306285108,0.20000000298023224
5.5,1213,68,Doggie Style Classic Pale Ale,American Pale Ale (APA),3.5,3.5,4.0,4.0,BierFan,3.5,Printed abv of 5.5% and 35 ibu's. Poured from a 12 ounce bottle into a pint glass. Appearance: Nice sized off-white head. Clear dark orange with light carbonation. Smell: Citrus and grapefruit peels. Taste: Sweet and citrusy. Drinkability: Light and easily drinkable. Overall a really good American style pale ale. This one is kinda par for the course.,1234137342,0.30000001192092896
5.8,226,73,Great Lakes Edmund Fitzgerald Porter,American Porter,3.0,4.5,4.5,4.0,cudmud,4.5,"The beer has a rich, ruby-clear color. No head or lace in this sample. This beer has amazing aromas of coffee, chocolate, and roasted malts. As with the smell, this beer packs a wallop of coffee and chocolate flavors. The malts are complex and tasty. Next, the hops balance the malts. The mouthfeel is good. Perhaps a little too much carbonation. The drinkability of this beer is great, and I could drink this beer all night.",1253933140,0.4000000059604645
5.4,14218,7781,Sünner Kölsch,Kölsch,4.0,4.0,4.0,4.0,AKBelgianBeast,4.0,"Pours a beautifully clear and crisp looking pale yellow with a very slight light orange tint and a stark white head that retains ok for the style and leaves decent lacing. The nose is full of crisp lager-like grain with slight sweetness, but not that old german lager sweetness, legit sweetness. The hop presence is noticeable but quite grassy and european in nature. Not a bad thing, just a thing. Hmmm. Quite the interesting kolsch here. Very similar to the german lagers were all used to, but the sweetness is indeed a little fruitier, but IMO, not quite fruity enough for the style. The hop presence is as described in the nose. The finish is less crisp than i would like, but is still ok. A little kiss of hop bitterness is there. Sweet malt lingers a bit in the aftertaste. Mouthfeel is good carbonation wise, but is just a touch too viscous for the style. I would like the finish to be a little bit dryer as well. The combination of these things do not help to balance the slight sweetness in the malt profile. Drinkability is solid, but again, could be better for the style. Could easily put a few away, but it could be easier as well, haha. Overall, this is very close to being an incredible kolsch. It's just a matter of a few little things that combine to make it less than amazing, but certainly above average. A great summer lawnmower beer with a little more flavor than your average hot day swill. A good beer that fits into the unique and underappreciated niche of the Kolsch.",1255395658,0.30000001192092896
6.5,28494,590,Unplugged Cherry Stout,Fruit / Vegetable Beer,3.5,3.5,3.5,4.0,expatsteve,4.0,"Appearance: Ruby brown color, with medium visibility; not much of a head and not much lacing. Low viscosity. Very different appearance for a beer labelled a stout. Aroma: Sour cherry finish, reminiscent of NG's Belgian Red. A little chocolate malt pokes through every now and then. Pleasant, but a little one-dimensional. Taste: Tart cherries with a roasted espresso astringency. Light and fruity - not at all what I expected, but a pleasant enough surprise. Given that this is naturally fermented in the same way as NG's other fruit beers, it's probably debatable if this was ever going to come off like a stout. Develops some nice chocolate notes, a little maraschino funk, and some hints of cocoa in the finish. Nice dry cherry finish. Mouthfeel: Thin and tart, refreshing finish from the fruit. Constant soft carbonation is pleasant and lightens the mouthfeel. Light and sweet/sour for a stout. Drinkability: A real nice drinkable beer, but more a dark Belgian Red than a stout. Definitely worth checking out owing to the unique fermentation style and flavor, but it would be a mistake to compare this to other fruit stouts. Another good fruit beer from New Glarus.",1153930495,0.30000001192092896
4.5,22551,1177,Czech Pilsner,Czech Pilsener,4.5,4.0,5.0,4.0,feloniousmonk,4.5,"After 2 pints at the Pub (so odd to see the regulars with yellow beer in their glasses instead of ruby or black), I sit down with a growler. Appearance is a clear, golden hue, big, snowy white froth on top. classic look, myriad of bubbles rising up. Aroma, soft and lightly floral and sweet. Nice. Taste: very round feel in the palate, enters meekly, but full of character, then gently coats the mouth and sends out silky tendrils of a tender, gracious malty flavor, delivering nothing but delight. Light bodied, with a crisp, hoppy finish. I'd nearly forgotten to mention that the Saaz hops are a major part of this brew's appeal, and offer consistent rewards throught the drink. I'm normally not a lager man, but I enjoyed both of my pints, being in the mood for a lighter brew, actually, and didn't go running to Mama. This is one they should make a permanent selection, especially since they rarely brew lagers and have none among the constant roster. Nicely done, I again I find myself applauding Hoops, even on a style I rarely choose to drink. In the words of a certain StuBob: ""PheNOMenal!""",1110936741,0.6000000238418579
4.8,38377,132,Morimoto Soba Ale,Fruit / Vegetable Beer,4.0,3.5,4.0,4.0,Brianmerrilyn,4.0,"A: Poured into a Bomber I picked up at Skibbo's to show off a dense cloudy ice tea color with a one finger head that laced in wide arcs comprised of tight bubbles. S: The nose was a wiff of a wheat field on a windy day along with fruit and crackers. I was quite intrigued with this Rogue creation by this point, not knowing what effect Soba would have on the beer. T: Rubarb. Yes I looked up what Soba was, how can ya not? Good fluffyness with an overall mellow presentationof grainy malts. I got some zestyness from the hops but to a minor degree. M: Medium to light. Creamy which I enjoyed very much. Dry finish. D: I don't think rubarb even went into my stomach beyond this Rouge beer but it shall in the future. For a fruit beer, this is subdued sweetness with a nutty character. Worth a try.",1228961551,0.10000000149011612
11.7,31399,392,Eleven,American Double / Imperial IPA,5.0,3.5,4.0,4.0,IntriqKen,4.0,Pours a golden orange with a massive craggy off white head that seem to never melt but leaves behind very sticky lacing as you drain the glass. Aromas seem subtle for a 'triple' IPA...sweet amber malts blended with an orange or Mandarin type hops. Taste is very sweet amber malt that evolves to brown sugar sweetness then citrus peel hops. Aftertaste is mostly about the citrus peel hops. Mouthfeel starts smooth and creamy then turns to slightly bitter and drying without ever losing the sugary stickiness of the immense malts. Alcohol is totally lost in the sweet malts and bitter hops but a warming permeates the body as you drink this elixir,1168825739,0.10000000149011612
5.9,76591,24659,Alternate Personality,Altbier,4.0,4.0,4.0,4.0,bump8628,4.0,"Perfectly clear amber with an auburn edge, nice collar of white foam too. Thick caramel and biscuit layered with herbal and black pepper hop bitterness. Great balance, with some subtle fruit from the ale/lager yeast combo. If the ABV were closer to the traditional 4.5-5.0% I could drink a lot of this. I wish more places would brew good alts.",1324586007,0.5
7.5,46363,17981,Jai Alai IPA,American IPA,3.5,2.5,2.5,2.5,jethrodium,2.5,"12 oz bottle courtesy of MikeLuke23. Thanks Mike. Pours a cloudy light amber with a small light tan head that has good retention and leaves some light lacing on the glass. The aroma is light grapefruit, sugar cookie, and a bit of tangerine. Quite sweet. The taste is sweet sugar cookie, caramel, and some light grapefruit. The finish has a strong bitterness. Medium body. Medium-low carbonation. Overall, not that enjoyable. Too sweet. The flavors are in general quite bland with not enough hop presence.",1319671010,0.0
9.0,2512,215,Chimay Grande Réserve (Blue),Belgian Strong Dark Ale,4.5,4.0,5.0,5.0,Joplisan,5.0,"To be honest, this is one of the best beers I've tried so far. If served in Chimay glass, the beer is a beauty to look at. Nice white head, which (mostly) lasts 'till the last sip and a dark, cloudy brown color, if put towards the light, a little reddish. Smell is nice, but not very strong... some sweetness, a little bit of yeast and dry fruit, maybe... Taste? Awesome. I think this beer masks the alcohol really well, as I can't taste it much, a little bit of bitternes at the end, very smooth. Quite a lot of carbonations at the start, warming feel at the end. A decent slow-sipping beer that's perfect for special occasions or, for the lovers of the type, even everyday beer. I strongly recommend it! Cheers.",1304012683,0.5
9.6,2671,140,Sierra Nevada Bigfoot Barleywine Style Ale,American Barleywine,4.0,4.5,4.0,4.5,oxmasterscream,4.5,"Enjoyed 2004 12oz bottle in mid August 2004. Poured into a big wine goblet (it's wine, right?!), the tan head quickly diminished into the beautiful hazy reddish-copper liquid below. I couldn't stop taking whiffs of this beer. It smelled divine. All of the following were detected by my mere novice nose: sweet caramel malts, sour and dark fruits like raisins and cherries, vanilla, toffee, brown sugar, honey, pepper and spices, bourbon and with a big enough sniff, straight up alcohol (how's that for a bouquet?). I dove right into it to find extremely complex tastes... it seemed that right off the bat, my taste buds experienced a candy-like sweetness that was almost immediately punched in the face by a powerhouse of spicy, bitter hops. It's a pretty amazing taste experience. The finish is so, so bitter but eventually I warmed right up to it (literally). Tastes included raisins, tangy and sour fruits, toffee and grapefruit (typical of Sierra Nevada). The mouthfeel is absolutely incredible... extremely smooth but thick and chewy with just enough carbonation to keep your taste buds from falling asleep. Drinkability... well, I'd definitely have another but not in the same session. This is an amazing beer that allegedly gets better with a little age. Apparently, its hoppiness mellows out over time and for someone like me, that's a good thing.",1092791129,0.4000000059604645
5.2,607,192,Fat Tire Amber Ale,American Amber / Red Ale,3.5,4.0,4.0,3.5,sevineyes,4.0,"Poured from a growler. A: Orange cast with off-white head and lacing. S: Rich and almost pungent. Very sweet and biscuit-like. T: Nutty, bready sweetness. There's a nice hop presence in the mid-tones that gives a slight grassy taste to break up the big malt presence. Very subtle fruit presence near the end - some bananna, and even a yeastiness. Very distinct flavor that's hard to confuse, but easy to remember. M: Moderate carbonation. Dry feel in the finish and satisfying until then. D: Very drinkable. Overall: Really a beer that has a taste to stay in your memory. A very nice amber that merits visiting time and again.",1134525715,0.4000000059604645
6.9,129,37,Orval Trappist Ale,Belgian Pale Ale,3.5,4.0,2.0,2.5,Blanco,2.0,"poured into a chimay goblet. murky brown/orange color with a head that foams up and wears itself out similar to a champagne. Also, like champagne, the carbonation is extraordinary on this one and hardly looks like ""beer."" smell has that funk of wild yeast not unlike a gueze. citrus is in the background bringing some sweetness to the funk. taste has a little mix of sweetness upfront and hint of candy, although drier in the finish. carbonation is through the roof at first but it burns itself out after a bit and becomes almost ""flat"" after being so highly carbonated. nice drinkability but not great. definitely different but the carbonation issue through me off here.",1295667458,0.0
6.5,355,132,Dead Guy Ale,Maibock / Helles Bock,4.0,3.5,4.5,4.0,Kendo,4.5,"A: Poured into a tall pilsner glass a coppery-amber with a 1-finger off-white head. Bubbles rise throughout, giving it a nice look. Head disappears to leave a partial ring of lacing at the top of the glass, otherwise there's no lacing on the way down. S: Malt scents dominate -- caramel and hazelnut seem most prevalent -- but it's fairly mild in the nose. T: As with the nose, the malt produces the dominant taste, at least up front. Caramel malt again, along with some butterscotch or toffee, but also some evident spice and fruit further on, even more so as it warms. There's a slightly metallic bitter finish that lingers through the aftertaste, creating a solid balance. M: Medium-bodied, buttery at times but with a nice dry finish. D: Highly drinkable. Not too heavy, but flavorful enough to be interesting. Notes: I'll fess up -- I don't know much about this style and what exactly this beer should be. But I've had it on tap and in the bottle and always liked it. Another solid offering from Rogue.",1168895339,0.4000000059604645
6.5,73062,1199,Founders Grand Rapids Stout,American Stout,5.0,4.0,4.0,4.5,Captainren,4.0,"A - I love the appearance of a well made stout set in front of me right after coming from a nitro-tap: the falling mocha snow looked fantastic and as it settled, a great thick and rich looking head formed perfect for mustache rides. S - Roasty, hoppy and a little bit malty. All smooth... T - Not a surprise from Founders, it has a nice bitter/hoppy taste to it with hints of coffee as it warms up. Compared to many other Founders stouts it's rather simple, but in a good way. M - The nitro-tap defiantly gives this version a big advantage in this category. It's very smooth and creamy just as the thick, rich looking head would have you expect. O - I'm glad I happen to come in when they had the nitro-tap pour going on. The only thing my beer was missing was a clich symbol such as a hop drawn in to the moldable thick head the beer had; but hey, they are bartenders, not baristas.",1318370656,0.6000000238418579
6.2,39299,3268,Goats Breath Bock,Bock,4.0,3.5,4.0,4.0,brewgetter,3.5,"Pours a deep chestnut brown with some red tones to it. Tan head that thins pretty quickly without much lace. Smells rich, sweet, and malty. A good roasted malt flavor up front with some nuttiness and a sweetness that lingers. Alcohol is apparent but not overwhelming, a little too much for my taste. Mouthfeel is smooth and rich, pretty appropriate for the style. A good beer, not quite as good as their IPA though.",1205959745,0.5
10.0,47981,692,Pantius Droppus,American Double / Imperial IPA,3.5,3.0,2.0,3.5,billab914,2.0,"Poured from a 22oz bottle into my Sam Adams pint glass. Poured a murky caramel color with a thin white covering on top of the beer. The head settled out pretty quickly but left some good lacing on the sides of the glass. The aroma is very sweet and malty with some sugary caramel flavors coming through. It also has a pretty big hoppy aroma with a a lot of citrusy grapefruit present. The taste is a lot like the nose in that it's very sweet and hoppy with a big malt presence not unlike a lot of barleywines. It finishes with a very strange tart quality that doesn't fit very well at all with the beer. It's also too sugary sweet in my opinion for me to really enjoy the taste much. Mouthfeel is on the heavier side with moderate to low carbonation. Drinkability isn't good, it's too sweet and the tartness to it doesn't do it any favors either. I'm not sure how this is classified as an imperial pale ale. I love a lot of their other beers but this isn't one of them.",1268441937,-0.20000000298023224
8.0,3158,610,Hop Rod Rye,Rye Beer,5.0,4.5,4.0,4.5,daledeee,4.5,"I am not as fond of hoppy beers as I used to be. I will try to be objective. I have decided that these strong hop beers overpower any other flavors that might be evident. This beer looks as good as any beer you will ever see. Pours beautiful 1"" head the nicest lace you will ever see. Clear dark bronze/copper color. This beer is hoppy. Either pale or India pale ale. I am ignoring the rye ingredient. Very strong hops some malt slips through. Leaves a velvetty mouth feel. Alcohol is not noticable until you drink this 22 oz bottle. Two Hearted Ale(Kalamazoo/Bell's) is the only one of this class I would rate higher. A fine beer.",1063489780,0.20000000298023224
4.8,48434,140,Sierra Nevada Kellerweis Hefeweizen,Hefeweizen,3.0,3.0,3.0,3.0,Ruslanchik,2.5,"A: Poured from the bottle into a snifter, swirling twice to get all of the yeast at the bottom. The beer is a very pale hazy orange with yellow highlights. Fluffy white head started off strong, but quickly died down to a thin layer at the top. Lacing is evident if not overwhelming. S: Smell is all spice. There is a little banana in there and just the faintest touch of hops. I guess cloves are the closest to what I'm smelling. I recognize the aroma, but I can't place it exactly. T: Lackluster. The yeast flavor is not as prevalent as I would like and the beer tastes a little off, like it has gone bad. Kind of like drinking a hefe out of a cardboard box. Bittering hops are definitely up front and battle a little with the flavor of the beer. Not nearly as much spice here as in the aroma. M: This beer a little thinner than I expected and kind of feels flat on the tongue. D: A refreshing beer, but not one that I could session. One or two would be plenty, thanks. Overall: I am really surprised at how highly this beer is rated. It comes up well short of the better hefes I've had (Franziskaner and Live Oak) and fails to impress.",1252475646,-0.10000000149011612
9.0,34,22,La Fin Du Monde,Tripel,4.5,3.5,5.0,4.5,TommyW,4.5,"A- Clear gold body with lots of bubbles going up through to form the tall white head. S- Notes of rock sugar and spice jump out. T- Steely mlat with some rock sugar sweetness mixed in. Very well balanced malt and hop level. Not as boozy as I expected from a 9% abv, but it does make a slightly dry finish. M- Medium body and carbonation. D- The perfect balance of this beer makes it extremely easy to drink for a beer with a higher abv. Not favorite triple, but this is still an amazing beer.",1261318723,0.30000001192092896
9.0,46128,780,Jolly Abbott,Belgian Strong Dark Ale,4.0,3.0,3.5,4.0,stephenlouis,3.0,"I am not overly impressed with this beer. It is a copy of every average ""abbey ale"" and they nailed it.AN average abby is pretty good, yes I know. I was hoping for a Granville Island twist and something a bit original. So I marked accordingly. Solid 4 if I had not put it on a stool. I have let 15 minutes go by as I sip on this beer. There is nothing wrong with it. The start is malt and sweet. some notes of brown sugar, plums , rum and fruitcake. The middle is strongly rock candy and Christmas cake. the finish has a slight burn to it. It is a decent beer. I just wanted more from my original introduction to quality beer. WE have been partners since about 81. I would like to see some growth...wellthat is a bit unfair, many of their seasonal's are very good. this one is average.",1229748182,0.0
9.0,68332,6372,The Incredible Hop Imperial India Red Ale,American Strong Ale,4.0,3.5,3.5,3.0,UDbeernut,3.5,"bottle poured into a snifter a: deep amber/red, 1/2"" off white head with good retention s: caramel, toffee, slight yeast, faint pine t: more sweet than I was expecting, well balanced with a pine hops. A subtle beer that contains imperial and india in its name. m: light to medium bodied, slight soapyness and chalk o: not a bad beer",1313440596,0.4000000059604645
7.2,30420,140,Sierra Nevada Torpedo Extra IPA,American IPA,4.5,4.5,4.0,4.0,Tdizzle,4.5,"Bottled on January 13th and consumed on February 1st, 2009. A- Poured from a 12oz bottle into an imperial pint glass, this beer pours a clear golden-amber color. The one-finger, off-white head gradually dissipates to a patchy layer that sticks around for a long time. A moderate amount of cool spider web-like lacing clings to my glass. S- Piney, resiny, and grapefruity hops rest on a bed of sweet smelling malts. A very clean and floral aroma. T- The taste starts off with a brief flash of sweetness before an assertively hoppy bite hits the palate. The finish is dry and leaves a pronounced bitterness lingering on the back of the tongue. This beer tastes similar to Celebration Ale and their standard Pale Ale, but the main difference is that Torpedo IPA has a more substantial and sweeter tasting malt backbone than the aforementioned beers. M- A full-bodied feel with lively carbonation that borders on being too aggressive. D- I find all of Sierra Nevada's beers to be just a tad heavy on the stomach, and this one is no exception. However, I could easily knock back a couple of these in a sitting, especially if I'm craving hops. The 7.2% ABV puts it just a hair past being sessionable, but this beer has a really balanced flavor that keeps you coming back for more. Yet another winner from Sierra Nevada.",1233542598,0.30000001192092896
5.4,48555,21516,Kirkland Signature Pale Ale,American Pale Ale (APA),3.5,3.0,3.0,3.0,Georgiabeer,3.0,"Grabbed one of these from a relative just for curiosity sake. Pours amber with good clarity and a reasonable head that fades to a thin swirly cap. Somewhat harsh and hot in the nose, followed by some grainy, dry malt. The taste is less harsh than the smell, but still somewhat grainy, with some vague, slight bitterness, and a bit of a watery finish. It's not terrible, but it's a bit of a mess. The combination of the grainy malt and watery finish makes it less crisp and drinkable than it could otherwise be. Drinkable in a pinch, but there are many better options out there.",1281668161,-0.20000000298023224
5.0,1053,379,Moosehead Lager,American Pale Lager,2.0,2.0,2.5,3.0,sruel,2.0,"A: bright yellow, little head disapear quickly with some lacing, high carbonation. S: grains and corn. T: mainly grains and corn, with a bit of lemon. M: nothing special. Not one of my favorites, there are many other Lagers that are very more interesting than this one.",1297290384,-0.20000000298023224
,26200,5812,Frischeisen Märzen,Märzen / Oktoberfest,4.0,3.5,4.0,4.0,Bierman9,4.0,"I quaffed 2 0.5l bottles of this with a succulent Wiener Schnitzel in a Gasthof in Essing. I also had a 1/2 litre vom Fa direct at Frischeisen in Kelheim a couple days later... Pours medium to dark copper, and is clear. A tan head is the topper, a bit short but lasting, with good lace. Has some slow, bubbly carbo heading topside. Nose is mild, with toasty malt, and even a smidge roasty. Passes easily over the tongue, being fairly smooth and medium of body. Some toffee notes are present, with toasty malt and some caramel. Mild floral hops with a hint of spiciness come into play finish-wise, though the sweetness lingers well. A tasty Mrzen! Zum Wohl!! overall: 3.9 appearance: 4 | smell: 3.5 | taste: 4 | mouthfeel: 4 | drinkability: 4 849",1128543207,0.30000001192092896
5.6,1525,568,O.K. Beer,Euro Pale Lager,3.5,4.0,4.5,4.0,RBorsato,4.5,"Nice clear bright light yellow with a low-moderate white head, light constant carbonation, and no lace. Nice floral hop and malt aromas; no adjunct character noticed. Nicely balanced malt and hop character. Medium-light bodied wiht a crisp clean dry finish. A very nice Polish Pils ! Per Label: '1845' & 'Full Pale' & 'ABV 5.6%' Tasted: 02/06/07 (330 ml / 11.2 oz. light brown bottle with 'Okocim' embossed around the neck 4 times)",1170794704,0.6000000238418579
,49287,9529,Easter Keister,American Strong Ale,4.0,5.0,4.5,4.0,dupabrew,5.0,"I got this growler for 4 bucks on monday. What a steal!! I was told by my server that this was the ""Christmas Ale "" that was left over so thye put it in a bourbon barrel for three months and...oila!! The first thing you get is the bourbon aroma. It is strong but not overpowering. Not much foam but nice lacing as you drink it down. The taste is amazing. The bourbon is noticeable and upfront but gives way to sweet smooth malt flavors that balance it well. Then it ends with woodsy/earthy taste with a hint of alcohol. This is a bold beer that is pulled off wonderfully. We are lucky to have bold brewers in Louisville.",1241925790,0.4000000059604645
